Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Seed Round - Privus,https://www.crunchbase.com/funding_round/privus-seed--a2db449c,Privus,https://www.crunchbase.com/organization/privus,Seed,635000,USD,635000,2018-10-10,Rubicon Venture Capital
Seed Round - EcoSteer,https://www.crunchbase.com/funding_round/ecosteer-seed--d11b09d8,EcoSteer,https://www.crunchbase.com/organization/ecosteer,Seed,450000,EUR,509445,2018-12-01,
Venture Round - Secure Code Warrior,https://www.crunchbase.com/funding_round/secure-code-warrior-series-unknown--38d80cd0,Secure Code Warrior,https://www.crunchbase.com/organization/secure-code-warrior,Venture - Series Unknown,3500000,USD,3500000,2018-09-11,"AirTree Ventures, Paladin Capital Group"
Seed Round - Warung Pintar,https://www.crunchbase.com/funding_round/warung-pintar-seed--7933e8d4,Warung Pintar,https://www.crunchbase.com/organization/warung-pintar,Seed,4000000,USD,4000000,2018-08-07,"Digital Garage, East Ventures, Insignia Ventures Partners, Line Ventures, Pavilion Capital, SMDV, Triputra Group, Vertex Ventures, Vertex Ventures Southeast Asia & India"
Venture Round - MakerDAO,https://www.crunchbase.com/funding_round/makerdao-series-unknown--5b25c870,MakerDAO,https://www.crunchbase.com/organization/makerdao,Venture - Series Unknown,15000000,USD,15000000,2018-09-24,Andreessen Horowitz
Series A - keychain,https://www.crunchbase.com/funding_round/keychain-series-a--818680b8,keychain,https://www.crunchbase.com/organization/keychain,Series A,1000000,USD,1000000,2018-09-24,"IDATEN Ventures, Monex Ventures"
Series A - 360 Enterprise Security Group,https://www.crunchbase.com/funding_round/360-enterprise-security-group-series-a--11dfc375,360 Enterprise Security Group,https://www.crunchbase.com/organization/360-enterprise-security-group,Series A,1250000000,CNY,180053007,2018-11-29,
Post-IPO Equity - Corero Network Security,https://www.crunchbase.com/funding_round/corero-network-security-post-ipo-equity--14cbc8a9,Corero Network Security,https://www.crunchbase.com/organization/corero-network-security,Post-IPO Equity,2000000,USD,2000000,2018-10-15,Juniper Networks
Seed Round - Swiss Security Solutions,https://www.crunchbase.com/funding_round/swiss-security-solutions-seed--fd3279d8,Swiss Security Solutions,https://www.crunchbase.com/organization/swiss-security-solutions,Seed,,,,2019-04-01,
Series A - RIPS Technologies,https://www.crunchbase.com/funding_round/rips-technologies-series-a--410d7ef7,RIPS Technologies,https://www.crunchbase.com/organization/rips-technologies,Series A,,,,2018-10-02,eCAPITAL entrepreneurial Partners AG
Convertible Note - SayVU,https://www.crunchbase.com/funding_round/sayvu-convertible-note--e64adec1,SayVU,https://www.crunchbase.com/organization/sayvu,Convertible Note,500000,USD,500000,2018-07-01,
Series A - CloudKnox Security,https://www.crunchbase.com/funding_round/cloudknox-security-inc-series-a--4a618c31,CloudKnox Security,https://www.crunchbase.com/organization/cloudknox-security-inc,Series A,,,,2018-10-30,Secure Octane
Venture Round - Flock Safety,https://www.crunchbase.com/funding_round/flock-safety-series-unknown--46068cc8,Flock Safety,https://www.crunchbase.com/organization/flock-safety,Venture - Series Unknown,9591811,USD,9591811,2018-08-30,Matrix Partners
Venture Round - Dedrone,https://www.crunchbase.com/funding_round/dedrone-series-unknown--ce4a0de6,Dedrone,https://www.crunchbase.com/organization/dedrone,Venture - Series Unknown,15259000,USD,15259000,2018-09-07,
Seed Round - Qwil Messenger,https://www.crunchbase.com/funding_round/qwil-messenger-seed--ba703109,Qwil Messenger,https://www.crunchbase.com/organization/qwil-messenger,Seed,,,,2018-10-09,Schroders
Convertible Note - Wivity Inc.,https://www.crunchbase.com/funding_round/wivity-inc-convertible-note--690b4d25,Wivity Inc.,https://www.crunchbase.com/organization/wivity-inc,Convertible Note,500000,USD,500000,2019-02-26,
Grant - FLIR Systems,https://www.crunchbase.com/funding_round/flir-systems-grant--7a4df39e,FLIR Systems,https://www.crunchbase.com/organization/flir-systems,Grant,28700000,USD,28700000,2018-10-01,U.S. Department of Defense
Series C - APPVISORY™ by mediaTest digital,https://www.crunchbase.com/funding_round/mediatest-digital-series-c--5d037818,APPVISORY™ by mediaTest digital,https://www.crunchbase.com/organization/mediatest-digital,Series C,,,,2018-11-01,
Venture Round - Sytorus,https://www.crunchbase.com/funding_round/sytorus-series-unknown--5503a835,Sytorus,https://www.crunchbase.com/organization/sytorus,Venture - Series Unknown,1700000,EUR,1975356,2018-09-06,"Enterprise Ireland, Kernel Capital"
Post-IPO Equity - DroneShield,https://www.crunchbase.com/funding_round/droneshield-post-ipo-equity--8c74f885,DroneShield,https://www.crunchbase.com/organization/droneshield,Post-IPO Equity,1700000,AUD,1235157,2018-11-08,
Series A - Shepper,https://www.crunchbase.com/funding_round/shepper-series-a--89a29366,Shepper,https://www.crunchbase.com/organization/shepper,Series A,5400000,USD,5400000,2018-09-17,"Aviva Ventures, Idekapital"
Series A - SynapseFI,https://www.crunchbase.com/funding_round/synapsefi-series-a--abf9c15b,SynapseFI,https://www.crunchbase.com/organization/synapsefi,Series A,17000000,USD,17000000,2018-09-04,"Core Innovation Capital, Trinity Ventures"
Series B - Flo Technologies,https://www.crunchbase.com/funding_round/flo-technologies-series-b--a8905497,Flo Technologies,https://www.crunchbase.com/organization/flo-technologies,Series B,28000000,USD,28000000,2019-01-03,
Seed Round - Hmatix Inc,https://www.crunchbase.com/funding_round/hmatix-seed--1da6677a,Hmatix Inc,https://www.crunchbase.com/organization/hmatix,Seed,500000,USD,500000,2018-10-03,
Series B - RiskRecon,https://www.crunchbase.com/funding_round/riskrecon-series-b--bcd8a733,RiskRecon,https://www.crunchbase.com/organization/riskrecon,Series B,25000000,USD,25000000,2018-08-07,"Accel, Dell Technologies Capital, F-Prime Capital, General Catalyst, Mickey Boodaei, Paul Sagan, Rakesh K. Loonkar"
Venture Round - Uniken,https://www.crunchbase.com/funding_round/uniken-series-unknown--d38b7bea,Uniken,https://www.crunchbase.com/organization/uniken,Venture - Series Unknown,10000000,USD,10000000,2018-11-08,
Seed Round - Kaizen Advisory,https://www.crunchbase.com/funding_round/kaizen-advisory-seed--fbca6c2d,Kaizen Advisory,https://www.crunchbase.com/organization/kaizen-advisory,Seed,,,,2018-12-05,
Series C - Twistlock,https://www.crunchbase.com/funding_round/twistlock-series-c--432ceb14,Twistlock,https://www.crunchbase.com/organization/twistlock,Series C,33000000,USD,33000000,2018-08-15,"Dell Technologies Capital, ICONIQ Capital, Polaris Partners, Rally Ventures, TenEleven Ventures, YL Ventures"
Corporate Round - Glasswall Solutions,https://www.crunchbase.com/funding_round/glasswall-solutions-corporate-round--b7c0952d,Glasswall Solutions,https://www.crunchbase.com/organization/glasswall-solutions,Corporate Round,15000000,GBP,19666843,2018-09-13,Michael Spencer
Pre Seed Round - Iris Security,https://www.crunchbase.com/funding_round/iris-security-pre-seed--f73b6a3d,Iris Security,https://www.crunchbase.com/organization/iris-security,Pre-Seed,,,,2018-12-10,Rosenbauer Ventures
Seed Round - Hunit,https://www.crunchbase.com/funding_round/hunit-seed--5e0befec,Hunit,https://www.crunchbase.com/organization/hunit,Seed,500000,EUR,581202,2018-09-16,
Funding Round - Apvera,https://www.crunchbase.com/funding_round/apvera-undisclosed--6e1491f6,Apvera,https://www.crunchbase.com/organization/apvera,Funding Round,,,,2018-07-01,ICE71
Venture Round - miiCloud,https://www.crunchbase.com/funding_round/miicloud-series-unknown--fa33bfd2,miiCloud,https://www.crunchbase.com/organization/miicloud,Venture - Series Unknown,,,,2019-01-01,
Pre Seed Round - Numbers,https://www.crunchbase.com/funding_round/numbers-5de4-pre-seed--0eea88ea,Numbers,https://www.crunchbase.com/organization/numbers-5de4,Pre-Seed,3424,USD,3424,2018-12-02,
"Pre Seed Round - OpenAVN, Inc",https://www.crunchbase.com/funding_round/openavn-pre-seed--8ff924b0,"OpenAVN, Inc",https://www.crunchbase.com/organization/openavn,Pre-Seed,150000,USD,150000,2018-08-21,
Pre Seed Round - AELER Technologies,https://www.crunchbase.com/funding_round/aeler-technologies-sa-pre-seed--0e96233d,AELER Technologies,https://www.crunchbase.com/organization/aeler-technologies-sa,Pre-Seed,300000,USD,300000,2018-12-01,
Seed Round - Rhombus Systems,https://www.crunchbase.com/funding_round/rhombus-systems-seed--ce93ba95,Rhombus Systems,https://www.crunchbase.com/organization/rhombus-systems,Seed,3000000,USD,3000000,2018-09-10,"Lemnos VC, Promus Ventures"
Venture Round - Cigent Technology,https://www.crunchbase.com/funding_round/cigent-technology-series-unknown--61bc5531,Cigent Technology,https://www.crunchbase.com/organization/cigent-technology,Venture - Series Unknown,2502593,USD,2502593,2018-07-12,WestWave Capital
Venture Round - Safetum,https://www.crunchbase.com/funding_round/safetum-series-unknown--7bfd39ae,Safetum,https://www.crunchbase.com/organization/safetum,Venture - Series Unknown,,,,2018-09-20,Saari Partners
Seed Round - Datacloak,https://www.crunchbase.com/funding_round/datacloak-seed--9deb0cd2,Datacloak,https://www.crunchbase.com/organization/datacloak,Seed,5000000,USD,5000000,2018-09-21,Matrix Partners China
Pre Seed Round - LCubed AB (iGrant.io),https://www.crunchbase.com/funding_round/igrant-io-pre-seed--918e6419,LCubed AB (iGrant.io),https://www.crunchbase.com/organization/igrant-io,Pre-Seed,150000,USD,150000,2018-07-20,
Private Equity Round - Offensive Security,https://www.crunchbase.com/funding_round/offensive-security-private-equity--e37a3cfd,Offensive Security,https://www.crunchbase.com/organization/offensive-security,Private Equity,,,,2018-09-04,"Spectrum Equity, TenEleven Ventures"
Private Equity Round - Fidelis Cybersecurity,https://www.crunchbase.com/funding_round/fidelis-cybersecurity-2-private-equity--e46e4cb2,Fidelis Cybersecurity,https://www.crunchbase.com/organization/fidelis-cybersecurity-2,Private Equity,25000000,USD,25000000,2018-09-18,Marlin Equity Partners
Non Equity Assistance - Anchor ID,https://www.crunchbase.com/funding_round/anchor-id-inc-non-equity-assistance--090f9048,Anchor ID,https://www.crunchbase.com/organization/anchor-id-inc,Non-equity Assistance,,,,2018-10-01,Plug and Play
Seed Round - Sequr,https://www.crunchbase.com/funding_round/sequr-seed--a8f56a81,Sequr,https://www.crunchbase.com/organization/sequr,Seed,600000,USD,600000,2018-09-24,
Venture Round - ContentWatch,https://www.crunchbase.com/funding_round/contentwatch-series-unknown--1feda832,ContentWatch,https://www.crunchbase.com/organization/contentwatch,Venture - Series Unknown,2194643,USD,2194643,2018-09-21,
Series B - RiskSense,https://www.crunchbase.com/funding_round/risksense-series-b--68d41927,RiskSense,https://www.crunchbase.com/organization/risksense,Series B,12000000,USD,12000000,2018-08-07,"EPIC Ventures, Jump Capital, NightDragon Security, Paladin Capital Group, Spring Mountain Capital, Sun Mountain Capital, UL Ventures"
Series D - LinkDoc Technology,https://www.crunchbase.com/funding_round/linkdoc-technology-series-d--8baa3771,LinkDoc Technology,https://www.crunchbase.com/organization/linkdoc-technology,Series D,1000000000,CNY,150779530,2018-07-04,China Investment Corporation
Grant - AuthMetrik,https://www.crunchbase.com/funding_round/authmetrik-grant--8a6f388f,AuthMetrik,https://www.crunchbase.com/organization/authmetrik,Grant,10000,USD,10000,2018-12-20,
Seed Round - strongDM,https://www.crunchbase.com/funding_round/strongdm-seed--748cb7c9,strongDM,https://www.crunchbase.com/organization/strongdm,Seed,1000000,USD,1000000,2018-10-12,
Seed Round - Trueface,https://www.crunchbase.com/funding_round/trueface-ai-seed--ae03da12,Trueface,https://www.crunchbase.com/organization/trueface-ai,Seed,1250000,USD,1250000,2018-08-07,Scout Ventures
Seed Round - Tu Identidad,https://www.crunchbase.com/funding_round/tu-identidad-seed--d736c97a,Tu Identidad,https://www.crunchbase.com/organization/tu-identidad,Seed,,,,2018-07-17,Startupbootcamp
Series B - Corelight,https://www.crunchbase.com/funding_round/corelight-series-b--082ea72f,Corelight,https://www.crunchbase.com/organization/corelight,Series B,25000000,USD,25000000,2018-09-11,General Catalyst
"Series C - Eagle Eye Networks, Inc.",https://www.crunchbase.com/funding_round/eagle-eye-networks-series-c--2ecdb74d,"Eagle Eye Networks, Inc.",https://www.crunchbase.com/organization/eagle-eye-networks,Series C,25000000,USD,25000000,2018-11-05,
Series C - Red Core Security,https://www.crunchbase.com/funding_round/red-core-security-series-c--73820129,Red Core Security,https://www.crunchbase.com/organization/red-core-security,Series C,250000000,CNY,36590363,2018-08-07,"Besin Capital, Fortune Venture Capital, Morningside Venture Capital, Semir Garment"
Venture Round - Ondot Systems,https://www.crunchbase.com/funding_round/ondot-series-unknown--f1867194,Ondot Systems,https://www.crunchbase.com/organization/ondot,Venture - Series Unknown,23000000,USD,23000000,2018-09-24,
Seed Round - Athena Security,https://www.crunchbase.com/funding_round/athena-security-inc-seed--81b78f4e,Athena Security,https://www.crunchbase.com/organization/athena-security-inc,Seed,100000,USD,100000,2018-07-30,XFactor Ventures
Post-IPO Debt - WISeKey,https://www.crunchbase.com/funding_round/wisekey-post-ipo-debt--6713e715,WISeKey,https://www.crunchbase.com/organization/wisekey,Post-IPO Debt,3500000,USD,3500000,2018-10-01,
Debt Financing - JumpCloud,https://www.crunchbase.com/funding_round/jumpcloud-debt-financing--6a647d29,JumpCloud,https://www.crunchbase.com/organization/jumpcloud,Debt Financing,10000000,USD,10000000,2018-09-05,Comerica Incorporated
Series B - Capsule8,https://www.crunchbase.com/funding_round/capsule8-series-b--e53afffb,Capsule8,https://www.crunchbase.com/organization/capsule8,Series B,15000000,USD,15000000,2018-08-08,"Bessemer Venture Partners, ClearSky, Rain Capital"
Venture Round - TrueVault,https://www.crunchbase.com/funding_round/truevault-series-unknown--a14bfd0c,TrueVault,https://www.crunchbase.com/organization/truevault,Venture - Series Unknown,3717000,USD,3717000,2018-08-24,
Venture Round - Tala Security,https://www.crunchbase.com/funding_round/tala-security-series-unknown--cc1ab575,Tala Security,https://www.crunchbase.com/organization/tala-security,Venture - Series Unknown,3000000,USD,3000000,2018-09-24,
Convertible Note - Identify3D,https://www.crunchbase.com/funding_round/identify3d-convertible-note--7bc069c3,Identify3D,https://www.crunchbase.com/organization/identify3d,Convertible Note,,,,2018-08-31,UL Ventures
Funding Round - Keyless,https://www.crunchbase.com/funding_round/keyless-technologies-ltd-undisclosed--6289495c,Keyless,https://www.crunchbase.com/organization/keyless-technologies-ltd,Funding Round,100000,USD,100000,2018-08-01,
Seed Round - Q-Branch Labs,https://www.crunchbase.com/funding_round/q-branch-labs-seed--b6ed5b9d,Q-Branch Labs,https://www.crunchbase.com/organization/q-branch-labs,Seed,500000,USD,500000,2018-08-15,
Series A - HYAS InfoSec,https://www.crunchbase.com/funding_round/hyas-infosec-series-a--633cb8a1,HYAS InfoSec,https://www.crunchbase.com/organization/hyas-infosec,Series A,6200000,USD,6200000,2018-08-02,"205 Capital, M12, Startup Capital Ventures, Tim Eades, Tom Noonan, Wesley Clover"
Grant - SecureLogix,https://www.crunchbase.com/funding_round/securelogix-grant--125d4158,SecureLogix,https://www.crunchbase.com/organization/securelogix,Grant,1900000,USD,1900000,2018-09-17,
Seed Round - Blissfully,https://www.crunchbase.com/funding_round/blissfully-seed--ef60f998,Blissfully,https://www.crunchbase.com/organization/blissfully,Seed,3500000,USD,3500000,2018-08-09,"Founder Collective, HubSpot, HWVP, Hummer Winblad Venture Partners"
Pre Seed Round - Ockam,https://www.crunchbase.com/funding_round/ockam-pre-seed--c18dfd76,Ockam,https://www.crunchbase.com/organization/ockam,Pre-Seed,300000,USD,300000,2018-08-22,
Venture Round - Convergint Technologies,https://www.crunchbase.com/funding_round/convergint-technologies-series-unknown--415b5b02,Convergint Technologies,https://www.crunchbase.com/organization/convergint-technologies,Venture - Series Unknown,19744898,USD,19744898,2018-08-27,
Venture Round - Trustify,https://www.crunchbase.com/funding_round/trustify-series-unknown--6edc2b9c,Trustify,https://www.crunchbase.com/organization/trustify,Venture - Series Unknown,2986077,USD,2986077,2018-08-23,
Angel Round - Doordeck,https://www.crunchbase.com/funding_round/doordeck-angel--69d8a040,Doordeck,https://www.crunchbase.com/organization/doordeck,Angel,,,,2018-11-01,
Corporate Round - Insignary,https://www.crunchbase.com/funding_round/insignary-corporate-round--c0575383,Insignary,https://www.crunchbase.com/organization/insignary,Corporate Round,,,,2018-08-20,BearingPoint
Seed Round - Federacy,https://www.crunchbase.com/funding_round/federacy-seed--044a2a5c,Federacy,https://www.crunchbase.com/organization/federacy,Seed,120000,USD,120000,2018-08-20,Y Combinator
Seed Round - KnowMeNow,https://www.crunchbase.com/funding_round/knowmenow-seed--6056d857,KnowMeNow,https://www.crunchbase.com/organization/knowmenow,Seed,400000,EUR,466500,2018-08-01,
Series A - VAAK,https://www.crunchbase.com/funding_round/vaak-series-a--e6b9fb10,VAAK,https://www.crunchbase.com/organization/vaak,Series A,,,,2018-10-01,
Post-IPO Secondary - Symantec,https://www.crunchbase.com/funding_round/symantec-post-ipo-secondary--9867f280,Symantec,https://www.crunchbase.com/organization/symantec,Post-IPO Secondary,670000000,USD,670000000,2018-08-16,Starboard Value
Secondary Market - Centrify,https://www.crunchbase.com/funding_round/centrify-secondary-market--b66d19af,Centrify,https://www.crunchbase.com/organization/centrify,Secondary Market,,,,2018-08-15,Thoma Bravo
Series A - ButterflyMX,https://www.crunchbase.com/funding_round/butterflymx-series-a--862d8c5b,ButterflyMX,https://www.crunchbase.com/organization/butterflymx,Series A,5500000,USD,5500000,2018-08-16,
Venture Round - HYAS InfoSec,https://www.crunchbase.com/funding_round/hyas-infosec-series-unknown--6cbad452,HYAS InfoSec,https://www.crunchbase.com/organization/hyas-infosec,Venture - Series Unknown,475000,USD,475000,2018-08-14,Western Economic Diversification Canada
Corporate Round - Link Motion,https://www.crunchbase.com/funding_round/nqmobile-corporate-round--aaab2986,Link Motion,https://www.crunchbase.com/organization/nqmobile,Corporate Round,,,,2018-07-20,China AI Capital
Angel Round - John Wick Security,https://www.crunchbase.com/funding_round/john-wick-security-angel--abda8672,John Wick Security,https://www.crunchbase.com/organization/john-wick-security,Angel,2924190,USD,2924190,2018-08-23,
Seed Round - Proxess,https://www.crunchbase.com/funding_round/proxess-seed--961350c9,Proxess,https://www.crunchbase.com/organization/proxess,Seed,896519,USD,896519,2018-09-07,
Seed Round - Guard Grabber Technologies Inc.,https://www.crunchbase.com/funding_round/guard-grabber-technologies-inc-seed--9fd6699a,Guard Grabber Technologies Inc.,https://www.crunchbase.com/organization/guard-grabber-technologies-inc,Seed,1000000,USD,1000000,2018-09-14,
Series B - GetAlert,https://www.crunchbase.com/funding_round/getalert-series-b--ff6a9308,GetAlert,https://www.crunchbase.com/organization/getalert,Series B,3000000,USD,3000000,2018-09-06,
Corporate Round - LEXEL,https://www.crunchbase.com/funding_round/lexel-corporate-round--febc67d6,LEXEL,https://www.crunchbase.com/organization/lexel,Corporate Round,100000000,CNY,14724287,2018-07-24,"Creation Capital, Evolution Media Capital (EMC), Jidian Fund, Juhe Capital, Lianshang Ziben"
Venture Round - Origo Network,https://www.crunchbase.com/funding_round/origo-network-series-unknown--2e09af47,Origo Network,https://www.crunchbase.com/organization/origo-network,Venture - Series Unknown,,,,2018-08-07,Consensus Lab
Series B - Siemplify,https://www.crunchbase.com/funding_round/siemplify-series-b--96e84055,Siemplify,https://www.crunchbase.com/organization/siemplify,Series B,14000000,USD,14000000,2018-07-24,"83North, G20 Ventures, Jump Capital"
Venture Round - Uniken,https://www.crunchbase.com/funding_round/uniken-series-unknown--ad211517,Uniken,https://www.crunchbase.com/organization/uniken,Venture - Series Unknown,10200000,USD,10200000,2018-09-20,
Venture Round - Centripetal Networks,https://www.crunchbase.com/funding_round/centripetal-networks-series-unknown--383708e4,Centripetal Networks,https://www.crunchbase.com/organization/centripetal-networks,Venture - Series Unknown,10300000,USD,10300000,2018-08-13,
Seed Round - PlantArcBio,https://www.crunchbase.com/funding_round/plantarcbio-seed--2125c114,PlantArcBio,https://www.crunchbase.com/organization/plantarcbio,Seed,3000000,USD,3000000,2018-07-09,
Corporate Round - CensorNet,https://www.crunchbase.com/funding_round/censornet-corporate-round--3b3f6bce,CensorNet,https://www.crunchbase.com/organization/censornet,Corporate Round,,,,2018-07-31,Entrust Datacard
Series C - Corsa Technology,https://www.crunchbase.com/funding_round/corsa-technology-series-c--6fedc1bf,Corsa Technology,https://www.crunchbase.com/organization/corsa-technology,Series C,9000000,USD,9000000,2018-07-25,"BDC Venture Capital, Celtic House Venture Partners, Roadmap Capital"
Seed Round - CESPPA,https://www.crunchbase.com/funding_round/cesppa-seed--f7b10aa1,CESPPA,https://www.crunchbase.com/organization/cesppa,Seed,1500000,USD,1500000,2018-07-19,"Andy Rankin, Brian Lee, Cooley, Evan Rifkin, George Melika, Kim Perell, KohFounders, Mucker Capital, Richard Jun, Shamin Rostami"
Secondary Market - Sift,https://www.crunchbase.com/funding_round/sift-science-secondary-market--869a65d8,Sift,https://www.crunchbase.com/organization/sift-science,Secondary Market,,,,2018-07-10,
Seed Round - Drainware,https://www.crunchbase.com/funding_round/drainware-seed--7a431f8f,Drainware,https://www.crunchbase.com/organization/drainware,Seed,200000,EUR,233691,2018-07-24,
Series A - Xage Security,https://www.crunchbase.com/funding_round/xage-security-series-a--f8789b92,Xage Security,https://www.crunchbase.com/organization/xage-security,Series A,12000000,USD,12000000,2018-07-22,"City Light Capital, GE Ventures, March Capital Partners, NexStar Partners"
Convertible Note - Hawque,https://www.crunchbase.com/funding_round/hawque-convertible-note--cf92805b,Hawque,https://www.crunchbase.com/organization/hawque,Convertible Note,350000,USD,350000,2018-07-26,
Seed Round - KORK,https://www.crunchbase.com/funding_round/kork-seed--58a8543d,KORK,https://www.crunchbase.com/organization/kork,Seed,,,,2018-07-23,Stoic Capital
Venture Round - Silvan Innovation Labs,https://www.crunchbase.com/funding_round/silvan-series-unknown--32eca219,Silvan Innovation Labs,https://www.crunchbase.com/organization/silvan,Venture - Series Unknown,45000000,INR,654402,2018-07-06,"1Crowd, Infuse Ventures"
Convertible Note - STRAX Intelligence Group,https://www.crunchbase.com/funding_round/eagleeye-intelligence-llc-convertible-note--bfeb6ba0,STRAX Intelligence Group,https://www.crunchbase.com/organization/eagleeye-intelligence-llc,Convertible Note,,,,2018-07-20,
Equity Crowdfunding - Angee Technologies Ltd.,https://www.crunchbase.com/funding_round/angee-equity-crowdfunding--9de43f00,Angee Technologies Ltd.,https://www.crunchbase.com/organization/angee,Equity Crowdfunding,1158020,GBP,1460796,2018-12-17,
Series A - globaliD,https://www.crunchbase.com/funding_round/global-id-series-a--d910ed6d,globaliD,https://www.crunchbase.com/organization/global-id,Series A,6000000,USD,6000000,2018-07-09,"500 Startups, AltaIR Capital, Arbor Ventures, Hard Yaka, Monex Ventures"
Initial Coin Offering - Mainframe,https://www.crunchbase.com/funding_round/mainframe-2-initial-coin-offering--46c048f8,Mainframe,https://www.crunchbase.com/organization/mainframe-2,Initial Coin Offering,,,,2018-07-04,Zeroth.AI
Series A - Advanced TeleSensors,https://www.crunchbase.com/funding_round/advanced-telesensors-series-a--775206ff,Advanced TeleSensors,https://www.crunchbase.com/organization/advanced-telesensors,Series A,2789793,USD,2789793,2018-07-11,
Series A - Trillium Secure,https://www.crunchbase.com/funding_round/trillium-2-series-a--09e13053,Trillium Secure,https://www.crunchbase.com/organization/trillium-2,Series A,11000000,USD,11000000,2018-07-04,"Airbus Ventures, Deutsche Bahn Digital Ventures GmbH, JAFCO Japan, Mitsubishi UFJ Capital, Plug and Play, Tokyo Century"
Venture Round - Everykey,https://www.crunchbase.com/funding_round/everykey-series-unknown--358a76e0,Everykey,https://www.crunchbase.com/organization/everykey,Venture - Series Unknown,,,,2019-03-07,"IncWell, Sparkland Capital"
Series A - Section,https://www.crunchbase.com/funding_round/section-io-series-a--861737af,Section,https://www.crunchbase.com/organization/section-io,Series A,4000001,USD,4000001,2018-07-09,"Foundry Group, NEXT Frontier Capital"
Series B - Openpath,https://www.crunchbase.com/funding_round/openpath-security-inc-series-b--f8ac14e3,Openpath,https://www.crunchbase.com/organization/openpath-security-inc,Series B,20000000,USD,20000000,2018-07-17,"Bonfire Ventures, Emergence, Fika Ventures, Pritzker Group Venture Capital, Sorenson Capital, Upfront Ventures"
Series A - AppSecTest,https://www.crunchbase.com/funding_round/appsectest-asanalyzer-series-a--46fffdf1,AppSecTest,https://www.crunchbase.com/organization/appsectest-asanalyzer,Series A,300000,GBP,396660,2018-07-05,Keywords Ventures (KWV)
Series A - Integris Software,https://www.crunchbase.com/funding_round/integris-software-series-a--812abf09,Integris Software,https://www.crunchbase.com/organization/integris-software,Series A,10041053,USD,10041053,2018-07-12,"Amplify Partners, Aspect Ventures, Madrona Venture Group, Workday Ventures"
Grant - Pacific Northwest National Laboratory,https://www.crunchbase.com/funding_round/pacific-northwest-national-laboratory-grant--be3848d4,Pacific Northwest National Laboratory,https://www.crunchbase.com/organization/pacific-northwest-national-laboratory,Grant,,,,2018-07-16,US Department of Energy
Series C - Yunding Technology,https://www.crunchbase.com/funding_round/yunding-technology-series-c--4a091c87,Yunding Technology,https://www.crunchbase.com/organization/yunding-technology,Series C,40000000,USD,40000000,2018-07-12,"Baidu Ventures, DT Capital Partners, K2VC, Lan Fund, Legend Star, Shunwei Capital, SIG China (SIG Asia Investments)"
Debt Financing - Black Diamond Security,https://www.crunchbase.com/funding_round/black-diamond-security-debt-financing--f267435d,Black Diamond Security,https://www.crunchbase.com/organization/black-diamond-security,Debt Financing,125000,GBP,164732,2018-07-12,NPIF–Mercia Debt Finance
Seed Round - Toka,https://www.crunchbase.com/funding_round/toka-4016-seed--cc6c7ed5,Toka,https://www.crunchbase.com/organization/toka-4016,Seed,12500000,USD,12500000,2018-07-15,"Andreessen Horowitz, Dell Technologies Capital, Entrée Capital, LaunchCapital, Ray Rothrock"
Grant - Loqr,https://www.crunchbase.com/funding_round/loqr-grant--399a6967,Loqr,https://www.crunchbase.com/organization/loqr,Grant,71429,EUR,81868,2019-01-01,EASME - EU Executive Agency for SMEs
Private Equity Round - A-LIGN,https://www.crunchbase.com/funding_round/a-lign-private-equity--5758783a,A-LIGN,https://www.crunchbase.com/organization/a-lign,Private Equity,54500000,USD,54500000,2018-07-16,FTV Capital
Series B - Radiflow,https://www.crunchbase.com/funding_round/radiflow-series-b--9cb2140b,Radiflow,https://www.crunchbase.com/organization/radiflow,Series B,18000000,USD,18000000,2018-07-11,"ST Engineering Ventures Fund, Zohar Zisapel"
