Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Investor Names
Series A - Ataata,https://www.crunchbase.com/funding_round/ataata-series-a--5d58aee8,Ataata,https://www.crunchbase.com/organization/ataata,Series A,3000000,USD,3000000,2017-12-19,"NEXT Frontier Capital, SaaS Ventures, TEDCO"
Seed Round - ICARE Technologies,https://www.crunchbase.com/funding_round/icare-technologies-2-seed--3de68d81,ICARE Technologies,https://www.crunchbase.com/organization/icare-technologies-2,Seed,2500000,EUR,2886922,2017-07-18,ACG Management
Convertible Note - SpotCrowd,https://www.crunchbase.com/funding_round/spotcrowd-convertible-note--6dfc9a1d,SpotCrowd,https://www.crunchbase.com/organization/spotcrowd,Convertible Note,150000,USD,150000,2017-09-01,"Right Side Capital Management, Techstars, Techstars Retail Accelerator"
Seed Round - Kevlara,https://www.crunchbase.com/funding_round/kevlara-seed--2c77a1cb,Kevlara,https://www.crunchbase.com/organization/kevlara,Seed,200000,USD,200000,2017-11-01,
Grant - Vicarius,https://www.crunchbase.com/funding_round/vicarius-grant--bc7d3dcc,Vicarius,https://www.crunchbase.com/organization/vicarius,Grant,,,,2017-11-01,MassChallenge
Secondary Market - Bitdefender,https://www.crunchbase.com/funding_round/bitdefender-secondary-market--430f1a86,Bitdefender,https://www.crunchbase.com/organization/bitdefender,Secondary Market,180000000,USD,180000000,2017-12-01,Vitruvian Partners
Seed Round - Threat9,https://www.crunchbase.com/funding_round/threat9-seed--49ef530e,Threat9,https://www.crunchbase.com/organization/threat9,Seed,15000,GBP,19753,2017-09-11,CyLon
Series B - Bastille Networks Internet Security,https://www.crunchbase.com/funding_round/bastille-networks-2-series-b--7b30044c,Bastille Networks Internet Security,https://www.crunchbase.com/organization/bastille-networks-2,Series B,27000000,USD,27000000,2017-09-21,"Ballentine Capital Partners, Bessemer Venture Partners, Keel Funds, Spinnaker Ventures"
Seed Round - LoopKey,https://www.crunchbase.com/funding_round/loopkey-seed--e86a32ad,LoopKey,https://www.crunchbase.com/organization/loopkey,Seed,200000,USD,200000,2018-03-01,
Seed Round - STEC ARMOR BERHAD,https://www.crunchbase.com/funding_round/stec-armor-berhad-seed--00cd49c3,STEC ARMOR BERHAD,https://www.crunchbase.com/organization/stec-armor-berhad,Seed,500000,MYR,127502,2018-03-01,
Series A - Upstream Security,https://www.crunchbase.com/funding_round/upstream-security-series-a--ac715057,Upstream Security,https://www.crunchbase.com/organization/upstream-security,Series A,9000000,USD,9000000,2017-12-13,"CRV, Glilot Capital Partners, Maniv Mobility"
Seed Round - Threatcare,https://www.crunchbase.com/funding_round/threatcare-seed--000f7053,Threatcare,https://www.crunchbase.com/organization/threatcare,Seed,1400000,USD,1400000,2018-01-04,"Firebrand Ventures, Flyover Capital, Moonshots Capital"
Seed Round - IMNA Solutions,https://www.crunchbase.com/funding_round/imna-solutions-seed--dc1a8c6b,IMNA Solutions,https://www.crunchbase.com/organization/imna-solutions,Seed,500000,USD,500000,2017-08-01,
Series B - Protenus,https://www.crunchbase.com/funding_round/protenus-series-b--48a781dc,Protenus,https://www.crunchbase.com/organization/protenus,Series B,11000000,USD,11000000,2018-01-22,"Arthur Ventures, Cognosante, F-Prime Capital, Kaiser Permanente Ventures, LionBird"
Series B - Capy Inc.,https://www.crunchbase.com/funding_round/capy-inc-series-b--58c6dbfa,Capy Inc.,https://www.crunchbase.com/organization/capy-inc,Series B,2300000,USD,2300000,2017-09-01,"Mitsubishi UFJ Capital, Mitsui Sumitomo Insuarance Venture Capital"
Seed Round - Cypaw,https://www.crunchbase.com/funding_round/cypaw-seed--724bd0a1,Cypaw,https://www.crunchbase.com/organization/cypaw,Seed,150000,GBP,204134,2018-05-01,AlphaBeta Investments
Series A - Horangi,https://www.crunchbase.com/funding_round/horangi-series-a--e4117189,Horangi,https://www.crunchbase.com/organization/horangi,Series A,3100000,USD,3100000,2017-11-06,"500 Startups, 6 degrees Ventures, Hub Ventures Fund, Monk’s Hill Ventures, Pandoros, Right Click Capital"
Seed Round - PORT,https://www.crunchbase.com/funding_round/port-seed--12d213f9,PORT,https://www.crunchbase.com/organization/port,Seed,500000,GBP,659905,2017-07-31,
Seed Round - Cyberwrite,https://www.crunchbase.com/funding_round/cyberwrite-seed--c74ff837,Cyberwrite,https://www.crunchbase.com/organization/cyberwrite,Seed,1500000,USD,1500000,2017-09-01,"Plug and Play, Speedinvest"
Grant - Nano4U,https://www.crunchbase.com/funding_round/nano4u-grant--bf562bd8,Nano4U,https://www.crunchbase.com/organization/nano4u,Grant,50000,EUR,59464,2017-12-01,EASME - EU Executive Agency for SMEs
Venture Round - REAN Cloud,https://www.crunchbase.com/funding_round/rean-cloud-series-unknown--a8b8d754,REAN Cloud,https://www.crunchbase.com/organization/rean-cloud,Venture - Series Unknown,10000000,USD,10000000,2017-07-24,
Series A - Red Balloon Security,https://www.crunchbase.com/funding_round/red-balloon-secrurity-series-a--c5d18392,Red Balloon Security,https://www.crunchbase.com/organization/red-balloon-secrurity,Series A,21900000,USD,21900000,2018-04-03,"Abstract Ventures, American Family Ventures, Bain Capital Ventures, Greycroft"
Venture Round - CyGlass,https://www.crunchbase.com/funding_round/cyglass-series-unknown--7f1d3378,CyGlass,https://www.crunchbase.com/organization/cyglass,Venture - Series Unknown,4983214,USD,4983214,2018-04-21,
Series A - NeuVector,https://www.crunchbase.com/funding_round/neuvector-series-a--314ed495,NeuVector,https://www.crunchbase.com/organization/neuvector,Series A,7000000,USD,7000000,2017-11-07,"Fusion Fund, HWVP, Hummer Winblad Venture Partners"
Non Equity Assistance - CyNation,https://www.crunchbase.com/funding_round/cynation-non-equity-assistance--3eaaf451,CyNation,https://www.crunchbase.com/organization/cynation,Non-equity Assistance,,,,2017-12-01,Momentum London
"Pre Seed Round - OpenAVN, Inc",https://www.crunchbase.com/funding_round/openavn-pre-seed--8bad4157,"OpenAVN, Inc",https://www.crunchbase.com/organization/openavn,Pre-Seed,125000,USD,125000,2017-12-14,MetaSquare Holdings
Debt Financing - Doky Inc,https://www.crunchbase.com/funding_round/doky-inc-debt-financing--adc345da,Doky Inc,https://www.crunchbase.com/organization/doky-inc,Debt Financing,500000,USD,500000,2017-09-01,Silicon Valley Bank
Funding Round - Corlina,https://www.crunchbase.com/funding_round/corlina-undisclosed--5ad89bdb,Corlina,https://www.crunchbase.com/organization/corlina,Funding Round,,,,2017-09-07,
Seed Round - Cylera,https://www.crunchbase.com/funding_round/cylera-seed--d07a0f42,Cylera,https://www.crunchbase.com/organization/cylera,Seed,1200000,USD,1200000,2017-07-26,"Contour Venture Partners, Dreamit Ventures, Great Oaks Venture Capital, Red Bear Angels, Samsung NEXT"
Series E - Nextdoor,https://www.crunchbase.com/funding_round/nextdoor-series-e--a4a85cf0,Nextdoor,https://www.crunchbase.com/organization/nextdoor,Series E,75000000,USD,75000000,2017-12-11,
Series A - GetAlert,https://www.crunchbase.com/funding_round/getalert-series-a--4dbd8a10,GetAlert,https://www.crunchbase.com/organization/getalert,Series A,3200000,USD,3200000,2018-03-28,
Series B - ShieldX Networks,https://www.crunchbase.com/funding_round/shieldx-networks-inc-series-b--eeacde28,ShieldX Networks,https://www.crunchbase.com/organization/shieldx-networks-inc,Series B,25000000,USD,25000000,2017-12-12,"Ashar Aziz, Aspect Ventures, Bain Capital Ventures, Dimension Data, FireEye, Symantec Ventures"
Seed Round - Sunny Valley Networks,https://www.crunchbase.com/funding_round/sunny-valley-networks-seed--fd232bc4,Sunny Valley Networks,https://www.crunchbase.com/organization/sunny-valley-networks,Seed,404000,USD,404000,2017-12-15,Arché Assets International
Seed Round - Medigate,https://www.crunchbase.com/funding_round/medigate-eae8-seed--f564dfef,Medigate,https://www.crunchbase.com/organization/medigate-eae8,Seed,5350000,USD,5350000,2017-11-14,"Blumberg Capital, YL Ventures"
Grant - United Technologies,https://www.crunchbase.com/funding_round/united-technologies-grant--34ecb13c,United Technologies,https://www.crunchbase.com/organization/united-technologies,Grant,3500000,USD,3500000,2017-08-23,
Private Equity Round - Exclusive Group,https://www.crunchbase.com/funding_round/exclusive-group-private-equity--8d904d73,Exclusive Group,https://www.crunchbase.com/organization/exclusive-group,Private Equity,,,,2018-04-13,Permira
Seed Round - Bagaj,https://www.crunchbase.com/funding_round/bagaj-seed--507e0539,Bagaj,https://www.crunchbase.com/organization/bagaj,Seed,18500,USD,18500,2018-01-15,"Istanbul Startup Angels, Nexus Ventures"
Series A - SkySafe,https://www.crunchbase.com/funding_round/skysafe-series-a--0c553196,SkySafe,https://www.crunchbase.com/organization/skysafe,Series A,11500000,USD,11500000,2017-07-20,"Andreessen Horowitz, BoxGroup, Naval Ravikant, Red Sea Ventures, Semil Shah, Sound Ventures, SV Angel, Zach Coelius"
Seed Round - Pryv,https://www.crunchbase.com/funding_round/pryv-seed--903272fa,Pryv,https://www.crunchbase.com/organization/pryv,Seed,1100000,CHF,1124914,2017-10-17,Cosa Trade SA
Series C - OneAssist,https://www.crunchbase.com/funding_round/oneassist-consumer-solutions-series-c--3e1e1198,OneAssist,https://www.crunchbase.com/organization/oneassist-consumer-solutions,Series C,,,,2017-11-02,Arun Sarin
Series C - Treasury Intelligence Solutions,https://www.crunchbase.com/funding_round/treasury-intelligence-solutions-series-c--c2f85e37,Treasury Intelligence Solutions,https://www.crunchbase.com/organization/treasury-intelligence-solutions,Series C,12000000,USD,12000000,2017-11-09,"83North, Target Partners, Zobito"
Series A - Solebit,https://www.crunchbase.com/funding_round/solebit-labs-series-a--92c28721,Solebit,https://www.crunchbase.com/organization/solebit-labs,Series A,11000000,USD,11000000,2018-03-14,"ClearSky, Glilot Capital Partners, MassMutual Ventures, Michael Dolinsky"
Seed Round - Tortuga logic,https://www.crunchbase.com/funding_round/tortuga-logic-inc-seed--ff674e67,Tortuga logic,https://www.crunchbase.com/organization/tortuga-logic-inc,Seed,2000000,USD,2000000,2017-11-16,Eclipse Ventures
Seed Round - Apiax,https://www.crunchbase.com/funding_round/apiax-seed--46a98e34,Apiax,https://www.crunchbase.com/organization/apiax,Seed,1500000,USD,1500000,2017-09-22,"DIventures, Peter Kurer, SICTIC, Tugboat Ventures, Zürcher Kantonal Bank"
Seed Round - Syndio Solutions,https://www.crunchbase.com/funding_round/syndio-seed--a90601d1,Syndio Solutions,https://www.crunchbase.com/organization/syndio,Seed,650000,USD,650000,2017-12-13,Frontier Venture Capital
Venture Round - TTTech,https://www.crunchbase.com/funding_round/tttech-series-unknown--1f792620,TTTech,https://www.crunchbase.com/organization/tttech,Venture - Series Unknown,75000000,EUR,89409397,2017-09-14,Samsung Electronics
Series A - RiskLens,https://www.crunchbase.com/funding_round/risklens-series-a--713db99a,RiskLens,https://www.crunchbase.com/organization/risklens,Series A,5000000,USD,5000000,2017-07-12,"Dell Technologies Capital, Kick Start Sales Force, Osage Venture Partners, Paladin Capital Group"
Series A - EverythingBenefits,https://www.crunchbase.com/funding_round/everythingbenefits-series-a--53a333ad,EverythingBenefits,https://www.crunchbase.com/organization/everythingbenefits,Series A,4000000,USD,4000000,2017-08-04,
Seed Round - SnapTrap,https://www.crunchbase.com/funding_round/snaptrap-seed--db06935a,SnapTrap,https://www.crunchbase.com/organization/snaptrap,Seed,40000,USD,40000,2017-07-11,sproutx
Grant - SwiftComply,https://www.crunchbase.com/funding_round/swiftcomply-ie-grant--725c36b2,SwiftComply,https://www.crunchbase.com/organization/swiftcomply-ie,Grant,1548959,EUR,1837360,2017-09-01,EASME - EU Executive Agency for SMEs
Initial Coin Offering - aXpire,https://www.crunchbase.com/funding_round/axpire-initial-coin-offering--1457f038,aXpire,https://www.crunchbase.com/organization/axpire,Initial Coin Offering,20000000,USD,20000000,2018-03-22,
Seed Round - AtYourGate,https://www.crunchbase.com/funding_round/yourgate-seed--e1af0a3c,AtYourGate,https://www.crunchbase.com/organization/yourgate,Seed,2000000,USD,2000000,2018-04-02,TRITON FUNDS LLC
Seed Round - 14bis Supply Tracking,https://www.crunchbase.com/funding_round/safeflights-inc-seed--3e1b171b,14bis Supply Tracking,https://www.crunchbase.com/organization/safeflights-inc,Seed,,,,2018-01-01,"Techstars, Techstars Autonomous Technology"
Series A - 315Net,https://www.crunchbase.com/funding_round/315net-series-a--ff7ec899,315Net,https://www.crunchbase.com/organization/315net,Series A,31600000,USD,31600000,2018-03-14,Mount Morning Capital
Private Equity Round - ESET,https://www.crunchbase.com/funding_round/eset-private-equity--84fffa4f,ESET,https://www.crunchbase.com/organization/eset,Private Equity,,,,2017-11-09,Convergence Partners
Venture Round - Nyotron,https://www.crunchbase.com/funding_round/nyotron-series-unknown--007d1915,Nyotron,https://www.crunchbase.com/organization/nyotron,Venture - Series Unknown,21000000,USD,21000000,2017-07-24,"DGB Investments, Gil Agmon, Mitvah Shamir, Peter Stewart, Shmuel Harlap"
Series A - DeepCam,https://www.crunchbase.com/funding_round/deepcam-series-a--d187d0cd,DeepCam,https://www.crunchbase.com/organization/deepcam,Series A,20000000,USD,20000000,2017-12-29,National SME Development Fund
Grant - NeuroMesh,https://www.crunchbase.com/funding_round/neuromesh-grant--537d8df5,NeuroMesh,https://www.crunchbase.com/organization/neuromesh,Grant,,,,2017-09-01,MIT delta v
Series B - CyberX,https://www.crunchbase.com/funding_round/cyberx-series-b--0042d5d1,CyberX,https://www.crunchbase.com/organization/cyberx,Series B,18000000,USD,18000000,2018-02-27,"ff Venture Capital, Flint Capital, Glilot Capital Partners, Norwest Venture Partners, OurCrowd"
Seed Round - APERIO Systems,https://www.crunchbase.com/funding_round/aperio-systems-seed--88665ad8,APERIO Systems,https://www.crunchbase.com/organization/aperio-systems,Seed,4500000,USD,4500000,2018-02-07,"Data Point Capital, EDP, Jump Capital, Scopus Ventures"
Seed Round - Liveoak Technologies,https://www.crunchbase.com/funding_round/liveoak-technologies-seed--afbd0ba1,Liveoak Technologies,https://www.crunchbase.com/organization/liveoak-technologies,Seed,2500000,USD,2500000,2017-09-13,"Broadhaven Capital Partners, John Hancock, MATH Venture Partners, Northwestern Mutual Future Ventures, Prudential Financial, Techstars Ventures, Wild Basin Investments, Zelkova Ventures"
Series A - Storage Made Easy,https://www.crunchbase.com/funding_round/storage-made-easy-series-a--4f9d0464,Storage Made Easy,https://www.crunchbase.com/organization/storage-made-easy,Series A,3000000,GBP,4226352,2018-04-04,
Secondary Market - Tenable Network Security,https://www.crunchbase.com/funding_round/tenable-network-security-secondary-market--3240e45c,Tenable Network Security,https://www.crunchbase.com/organization/tenable-network-security,Secondary Market,,,,2017-07-03,SharesPost Investment Management
Seed Round - CONNAX,https://www.crunchbase.com/funding_round/connax-seed--c2b574e3,CONNAX,https://www.crunchbase.com/organization/connax,Seed,15000,EUR,17721,2017-10-15,
Private Equity Round - CyberCore Technologies,https://www.crunchbase.com/funding_round/cybercore-technologies-private-equity--b84d5cfe,CyberCore Technologies,https://www.crunchbase.com/organization/cybercore-technologies,Private Equity,,,,2017-09-27,Enlightenment Capital
Private Equity Round - Achieve 1,https://www.crunchbase.com/funding_round/achieve-1-private-equity--345e9890,Achieve 1,https://www.crunchbase.com/organization/achieve-1,Private Equity,,,,2018-03-22,Ardenton Capital
Seed Round - VIDA,https://www.crunchbase.com/funding_round/solidx-partners-seed--29a8142a,VIDA,https://www.crunchbase.com/organization/solidx-partners,Seed,2000000,USD,2000000,2017-10-15,
Grant - Authenteq,https://www.crunchbase.com/funding_round/authenteq-grant--7a9ec22e,Authenteq,https://www.crunchbase.com/organization/authenteq,Grant,50000,EUR,57122,2017-07-01,EASME - EU Executive Agency for SMEs
Series C - IdentityMind,https://www.crunchbase.com/funding_round/identitymind-global-series-c--65da0226,IdentityMind,https://www.crunchbase.com/organization/identitymind-global,Series C,10000000,USD,10000000,2017-11-14,"Benhamou Global Ventures, Eastern Link Capital, Hanna Ventures, Overstock, Zanadu Capital Partners"
Private Equity Round - Vehere,https://www.crunchbase.com/funding_round/vehere-private-equity--68b52e7c,Vehere,https://www.crunchbase.com/organization/vehere,Private Equity,,,,2018-04-16,Enam Holdings
Angel Round - HyperQube,https://www.crunchbase.com/funding_round/cyber-academy-c063-angel--35575d2e,HyperQube,https://www.crunchbase.com/organization/cyber-academy-c063,Angel,25000,USD,25000,2018-02-26,Michael W. Wellman
